Jax, 63.157894736842, 50, Urgot, 75, 35, Ryze, 50, 55, Caitlyn, 27.272727272727, 47, Lux, 66.666666666667, 68, Viktor, 47.619047619048, 55, Kayn, 64.285714285714, 65, Sylas, 59.842519685039, 65, Ezreal, 81.818181818182, 63, Yuumi, 44.444444444444, 40, 1
Karma, 51.162790697674, 45, Aatrox, 25, 55, Akali, 51.851851851852, 65, Tristana, 59.375, 50, Yuumi, 25, 37, Pyke, 58.974358974359, 50, Karthus, 65.384615384615, 37, Vladimir, 65.816326530612, 45, Jhin, 43.75, 45, Miss Fortune, 100, 45, 1
Viktor, 60, 50, Rek'Sai, 64.285714285714, 65, Aatrox, 60, 50, Malzahar, 33.333333333333, 45, Pyke, 0, 50, Sylas, 53.191489361702, 60, Kha'Zix, 75, 70, Akali, 51.851851851852, 65, Lucian, 53.237410071942, 65, Shen, 45.454545454545, 45, 1
Sylas, 60, 70, Kha'Zix, 50, 65, Jayce, 58.75, 40, Vladimir, 22.222222222222, 47, Pyke, 56.378600823045, 53, Quinn, 55.851063829787, 60, Kindred, 59.375, 42, LeBlanc, 56.862745098039, 65, Sona, 100, 70, Taric, 50, 65, 1
Aatrox, 41.176470588235, 70, Lee Sin, 58.196721311475, 65, Neeko, 57.142857142857, 60, Xayah, 45.454545454545, 65, Galio, 47.368421052632, 30, Ornn, 63.157894736842, 65, Kindred, 51.351351351351, 55, Sylas, 57.575757575758, 53, Kai'Sa, 52.293577981651, 42, Lux, 62.962962962963, 65, 1
Viktor, 20, 40, Elise, 59.803921568627, 55, Aatrox, 59.259259259259, 60, Pyke, 51.219512195122, 50, Sona, 65.040650406504, 35, Sylas, 49.685534591195, 45, Kayn, 51.428571428571, 42, Ryze, 50, 26, Lucian, 49.261083743842, 40, Lux, 62.962962962963, 65, 1
Gangplank, 50, 45, Sejuani, 64.285714285714, 65, Irelia, 45.454545454545, 55, Ezreal, 50, 45, Rakan, 50, 55, Jax, 52.380952380952, 63, Taliyah, 65.454545454545, 55, Renekton, 57.777777777778, 47, Vayne, 47.5, 60, Galio, 66.666666666667, 65, 1
Akali, 49.019607843137, 58, Jarvan IV, 61.111111111111, 55, Ryze, 49.606299212598, 70, Kai'Sa, 56.944444444444, 70, Nautilus, 55.172413793103, 37, Aatrox, 56.756756756757, 55, Taliyah, 64.705882352941, 45, Jayce, 60, 63, Xayah, 20, 40, Galio, 66.666666666667, 65, 0
Talon, 50, 55, Sylas, 50, 55, Neeko, 57.142857142857, 50, Xayah, 50, 55, Rakan, 69.230769230769, 55, Riven, 43.75, 60, Taliyah, 40, 55, Vayne, 28.571428571429, 58, Kai'Sa, 56.353591160221, 65, Nautilus, 66.666666666667, 65, 0
Akali, 62.068965517241, 26, Olaf, 50, 63, Irelia, 55.384615384615, 45, Xayah, 70.526315789474, 63, Fiddlesticks, 64.285714285714, 40, Darius, 54.716981132075, 40, Aatrox, 53.846153846154, 37, Ryze, 46.666666666667, 60, Caitlyn, 71.428571428571, 65, Rakan, 73.913043478261, 65, 1
Jax, 55.555555555556, 45, Nidalee, 52.150537634409, 45, Aatrox, 56.862745098039, 40, Lucian, 60, 55, Yuumi, 60, 65, Sylas, 76.470588235294, 50, Urgot, 72.727272727273, 60, Irelia, 44.444444444444, 55, Kai'Sa, 53.296703296703, 55, Alistar, 51.449275362319, 45, 0
Aatrox, 65, 50, Jarvan IV, 55.696202531646, 40, Sylas, 37.5, 45, Xayah, 55.714285714286, 58, Galio, 53.005464480874, 55, Ryze, 45.454545454545, 50, Lee Sin, 33.333333333333, 50, Jayce, 52.631578947368, 25, Kai'Sa, 55.944055944056, 60, Nautilus, 66.666666666667, 65, 0
Camille, 55.050505050505, 45, Sejuani, 58.241758241758, 55, Ryze, 47.368421052632, 45, Xayah, 55.714285714286, 58, Rakan, 56, 50, Jax, 66.666666666667, 40, Elise, 65.714285714286, 33, Irelia, 53.086419753086, 80, Neeko, 50, 65, Leona, 60, 53, 1
Garen, 0, 63, Nunu & Willump, 42.857142857143, 42, Ryze, 45.454545454545, 50, Vayne, 64.640883977901, 50, Lux, 40, 20, Aatrox, 44.615384615385, 60, Rek'Sai, 62.698412698413, 45, Sylas, 58.823529411765, 40, Lucian, 50, 32, Yuumi, 60, 65, 1
Aatrox, 55.737704918033, 75, Lee Sin, 84.615384615385, 70, Neeko, 48.333333333333, 65, Lucian, 52.857142857143, 45, Lulu, 66.666666666667, 30, Akali, 65.789473684211, 50, Skarner, 46.938775510204, 55, Jayce, 54.285714285714, 58, Jhin, 50, 40, Lux, 62.962962962963, 65, 0
Sylas, 49.230769230769, 35, Rek'Sai, 68.085106382979, 65, Fizz, 52.569750367107, 60, Lucian, 52.112676056338, 60, Lux, 62.962962962963, 65, Garen, 0, 37, Lee Sin, 58.196721311475, 65, Kassadin, 0, 65, Kai'Sa, 51.428571428571, 28, Galio, 46.774193548387, 63, 0
Ryze, 57.943925233645, 55, Gragas, 46, 50, Aatrox, 42.857142857143, 40, Lucian, 52.941176470588, 80, Lux, 62.962962962963, 65, Sylas, 51.428571428571, 55, Rek'Sai, 34.48275862069, 60, Pyke, 66.666666666667, 40, Kai'Sa, 55.084745762712, 30, Karma, 35.294117647059, 50, 0
Pyke, 75, 55, Karthus, 60.714285714286, 45, Akali, 52.112676056338, 45, Vayne, 64.640883977901, 50, Morgana, 56.25, 47, Fiora, 56.772334293948, 40, Gragas, 46, 50, Irelia, 54.255319148936, 50, Xayah, 59.077809798271, 30, Rakan, 73.913043478261, 65, 0
Jayce, 80, 65, Kindred, 60.576923076923, 60, Sylas, 53.389830508475, 60, Kai'Sa, 68.627450980392, 45, Galio, 58.823529411765, 47, Aatrox, 0, 53, Lee Sin, 54.455445544554, 40, Ahri, 59.953161592506, 40, Jinx, 53.333333333333, 30, Morgana, 50, 65, 0
Volibear, 50.746268656716, 55, Lee Sin, 52.252252252252, 40, LeBlanc, 70.12987012987, 40, Draven, 60.700389105058, 42, Pyke, 44, 42, Viktor, 32, 55, Kayn, 30, 45, Aatrox, 60, 35, Neeko, 50, 65, Taliyah, 50, 74, 0
Sylas, 65.51724137931, 65, Elise, 32.352941176471, 75, Talon, 56.25, 70, Draven, 58.653846153846, 37, Thresh, 51.162790697674, 42, Jax, 65.833333333333, 45, Lee Sin, 58.411214953271, 65, Akali, 47.619047619048, 20, Neeko, 56.25, 40, Lux, 62.962962962963, 65, 1
Ryze, 53.191489361702, 55, Karthus, 40, 60, Zed, 66.666666666667, 50, Ezreal, 48.502994011976, 60, Yuumi, 36.363636363636, 60, Fiora, 56.772334293948, 40, Kayn, 100, 50, Orianna, 53.571428571429, 60, Xayah, 62.5, 50, Lux, 62.962962962963, 65, 1
Ryze, 44.444444444444, 65, Lee Sin, 51.445086705202, 45, LeBlanc, 45.454545454545, 58, Kai'Sa, 58.666666666667, 45, Thresh, 48.372093023256, 30, Akali, 55.056179775281, 26, Rengar, 28.571428571429, 60, Neeko, 63.636363636364, 40, Jayce, 50, 65, Lux, 62.962962962963, 65, 1
Jayce, 57.396449704142, 35, Karthus, 61.111111111111, 40, Camille, 44.444444444444, 60, Kalista, 50, 45, Braum, 100, 35, Renekton, 52.340425531915, 65, Aatrox, 42.105263157895, 45, Irelia, 45.736434108527, 55, Ezreal, 61.44578313253, 50, Yuumi, 0, 35, 0
Jax, 58.322903629537, 45, Graves, 50, 45, Ryze, 55.769230769231, 30, Kai'Sa, 58.536585365854, 45, Shen, 45.454545454545, 40, Irelia, 66.666666666667, 65, Nidalee, 63.157894736842, 55, Camille, 44.444444444444, 60, Ezreal, 49.63503649635, 65, Nautilus, 67.307692307692, 25, 1
Ryze, 58.571428571429, 65, Karthus, 66.666666666667, 40, Irelia, 51.282051282051, 60, Kai'Sa, 54.347826086957, 55, Morgana, 53.846153846154, 45, Aatrox, 42.857142857143, 40, Nidalee, 55.102040816327, 45, Sylas, 56.521739130435, 60, Miss Fortune, 55.172413793103, 42, Nami, 43.636363636364, 25, 0
Rengar, 54.48275862069, 65, Nidalee, 61.437908496732, 45, Zed, 50, 55, Sona, 65.040650406504, 35, Tahm Kench, 25, 25, Akali, 65.217391304348, 50, Sejuani, 62.068965517241, 65, Camille, 44.444444444444, 60, Xayah, 58.139534883721, 50, Pyke, 75, 45, 1
Camille, 44.444444444444, 60, Olaf, 54.545454545455, 40, Aatrox, 54.054054054054, 60, Kai'Sa, 55.056179775281, 50, Thresh, 51.428571428571, 25, Irelia, 54.545454545455, 50, Elise, 71.186440677966, 68, Shyvana, 25, 55, Lucian, 65.957446808511, 75, Rakan, 62, 60, 1
Aatrox, 45.454545454545, 32, Xin Zhao, 60.162601626016, 55, Renekton, 50, 55, Twitch, 61.538461538462, 50, Taric, 63.157894736842, 50, Camille, 44.444444444444, 60, Karthus, 50, 55, Irelia, 57.209302325581, 35, Kai'Sa, 59.2, 75, Nautilus, 50, 75, 1
Camille, 44.444444444444, 60, Sejuani, 58.928571428571, 53, Ryze, 56.09756097561, 55, Sivir, 50, 45, Nami, 52.88985823337, 37, Fiora, 55.555555555556, 50, Karthus, 65.384615384615, 37, Jayce, 57.142857142857, 55, Sona, 40, 75, Taric, 66.528925619835, 60, 0
Jax, 59.29203539823, 70, Elise, 62.946428571429, 47, Anivia, 56.09756097561, 44, Ezreal, 62.5, 50, Taric, 66.528925619835, 60, Quinn, 50, 50, Sejuani, 75, 63, Sona, 25, 50, Tahm Kench, 23.076923076923, 55, Camille, 44.444444444444, 60, 0
Riven, 60.666666666667, 50, Taliyah, 57.142857142857, 40, Talon, 58.064516129032, 60, Lucian, 0, 36, Taric, 66.528925619835, 60, Akali, 54.62962962963, 35, Lee Sin, 53.864168618267, 60, Camille, 44.444444444444, 60, Tahm Kench, 62.5, 25, Sona, 48.275862068966, 42, 1
